@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
14591,'2018/09/27 12:09:30:373',16,0.439444,0.422615,0.387252,0.373472,0.341309,0.319191,0.312312,0.289771,0.293021,0.289865,0.282775,0.294061,0.000002,0.000547,0.002136,0,1,0,0,0,0,0,0,0,0,0
14592,'2018/09/27 12:09:30:431',16,0.389088,0.393577,0.383098,0.341026,0.319645,0.325944,0.308679,0.273213,0.26752,0.275715,0.257201,0.238494,0.000001,0.000392,0.002133,0,1,0,0,0,0,0,0,0,0,0
14593,'2018/09/27 12:09:30:477',16,0.376568,0.382882,0.37374,0.316572,0.280628,0.292065,0.280988,0.238973,0.231541,0.260535,0.254115,0.225731,0.000001,0.000436,0.00213,0,1,0,0,0,0,0,0,0,0,0
14594,'2018/09/27 12:09:30:523',16,0.43071,0.412139,0.405224,0.378554,0.337864,0.304269,0.279317,0.263732,0.266896,0.275135,0.259207,0.228512,0.000001,0.000293,0.002128,0,1,0,0,0,0,0,0,0,0,0
14595,'2018/09/27 12:09:30:581',16,0.394884,0.373889,0.349759,0.326164,0.306082,0.291223,0.281853,0.277005,0.274984,0.273969,0.272531,0.269926,0.000001,0.00033,0.002124,0,1,0,0,0,0,0,0,0,0,0
14596,'2018/09/27 12:09:30:628',16,0.396237,0.383058,0.365625,0.321736,0.28539,0.287178,0.27589,0.262228,0.257795,0.28744,0.297849,0.291297,0,0.000366,0.002121,0,1,0,0,0,0,0,0,0,0,0
14597,'2018/09/27 12:09:30:674',16,0.439584,0.42359,0.402493,0.374439,0.347067,0.32586,0.306332,0.285865,0.270506,0.262709,0.25574,0.246719,0,0.000813,0.002115,0,1,0,0,0,0,0,0,0,0,0
14598,'2018/09/27 12:09:30:732',16,0.418537,0.404343,0.376525,0.364709,0.336415,0.318332,0.308374,0.28694,0.287403,0.278051,0.271032,0.276013,0.000001,0.000303,0.002114,0,1,0,0,0,0,0,0,0,0,0
14599,'2018/09/27 12:09:30:779',16,0.440195,0.422504,0.399975,0.37453,0.348244,0.323112,0.30084,0.282684,0.269337,0.260908,0.256955,0.256597,0.000002,0.000347,0.002116,0,1,0,0,0,0,0,0,0,0,0
14600,'2018/09/27 12:09:30:825',16,0.440838,0.414296,0.384078,0.354948,0.330677,0.313313,0.303012,0.298387,0.297234,0.297325,0.297025,0.295563,0.000001,0.000501,0.002114,0,1,0,0,0,0,0,0,0,0,0
14601,'2018/09/27 12:09:30:883',16,0.449037,0.437698,0.422674,0.404739,0.384789,0.363776,0.342643,0.322266,0.303399,0.286631,0.272368,0.26082,0.000001,0.000282,0.002115,0,1,0,0,0,0,0,0,0,0,0
14602,'2018/09/27 12:09:30:930',16,0.394376,0.381628,0.365025,0.345578,0.325804,0.30734,0.290417,0.276037,0.265767,0.259457,0.255904,0.255053,0,0.000674,0.002114,0,1,0,0,0,0,0,0,0,0,0
14603,'2018/09/27 12:09:30:976',16,0.457344,0.433606,0.404267,0.372338,0.340691,0.311684,0.286951,0.267385,0.253245,0.244328,0.240125,0.239918,0.000001,0.000757,0.002114,0,1,0,0,0,0,0,0,0,0,0
14604,'2018/09/27 12:09:31:023',16,0.467074,0.45401,0.436756,0.416253,0.393586,0.369909,0.346359,0.323984,0.303674,0.286113,0.271746,0.26077,0.000003,0.00044,0.002118,0,1,0,0,0,0,0,0,0,0,0
14605,'2018/09/27 12:09:31:081',16,0.41706,0.407164,0.39448,0.379969,0.364613,0.349295,0.334705,0.321301,0.309304,0.298745,0.289534,0.281538,0.000001,0.000455,0.002117,0,1,0,0,0,0,0,0,0,0,0
14606,'2018/09/27 12:09:31:127',16,0.444578,0.418801,0.387847,0.355547,0.325353,0.299787,0.28016,0.266597,0.258308,0.253985,0.252202,0.251719,0.000001,0.000442,0.002112,0,1,0,0,0,0,0,0,0,0,0
14607,'2018/09/27 12:09:31:174',16,0.441405,0.431158,0.417645,0.401621,0.38396,0.365588,0.347417,0.330285,0.314901,0.301803,0.291332,0.283621,0.000002,0.000572,0.002116,0,1,0,0,0,0,0,0,0,0,0
14608,'2018/09/27 12:09:31:232',16,0.454515,0.441424,0.424113,0.403513,0.380699,0.356819,0.333019,0.310363,0.28977,0.271966,0.257445,0.246456,0.000001,0.000558,0.002112,0,1,0,0,0,0,0,0,0,0,0
14609,'2018/09/27 12:09:31:278',16,0.400773,0.392654,0.381807,0.368718,0.353963,0.338176,0.322019,0.30614,0.291145,0.277562,0.265822,0.256233,0.000001,0.000969,0.002108,0,1,0,0,0,0,0,0,0,0,0
14610,'2018/09/27 12:09:31:324',16,0.429447,0.416104,0.398837,0.378852,0.357448,0.335883,0.315263,0.296471,0.280127,0.266596,0.25602,0.248368,0.000001,0.000364,0.002112,0,1,0,0,0,0,0,0,0,0,0
14611,'2018/09/27 12:09:31:383',16,0.388466,0.370631,0.349083,0.326525,0.305567,0.288319,0.276112,0.269367,0.267646,0.269848,0.274498,0.280067,0.000001,0.000776,0.002109,0,1,0,0,0,0,0,0,0,0,0
14612,'2018/09/27 12:09:31:430',16,0.438483,0.421268,0.39951,0.375194,0.350416,0.327133,0.306948,0.290949,0.279623,0.272866,0.270061,0.270224,0.000001,0.000484,0.002104,0,1,0,0,0,0,0,0,0,0,0
14613,'2018/09/27 12:09:31:475',16,0.454166,0.436739,0.414174,0.388092,0.360296,0.332613,0.306724,0.284033,0.265559,0.251877,0.243107,0.238948,0.000001,0.000347,0.002097,0,1,0,0,0,0,0,0,0,0,0
14614,'2018/09/27 12:09:31:534',16,0.442879,0.430841,0.415089,0.396604,0.376492,0.355893,0.335893,0.317441,0.301291,0.287965,0.277731,0.270616,0.000001,0.0006,0.0021,0,1,0,0,0,0,0,0,0,0,0
14615,'2018/09/27 12:09:31:580',16,0.404424,0.394619,0.382245,0.368403,0.354201,0.340607,0.328328,0.317756,0.308959,0.301744,0.295747,0.290556,0.000001,0.000162,0.002095,0,1,0,0,0,0,0,0,0,0,0
14616,'2018/09/27 12:09:31:626',16,0.43151,0.419884,0.404779,0.387208,0.368279,0.349082,0.330589,0.313575,0.298576,0.285874,0.275515,0.267361,0.000002,0.000994,0.002099,0,1,0,0,0,0,0,0,0,0,0
14617,'2018/09/27 12:09:31:673',16,0.398032,0.385391,0.369012,0.350067,0.329865,0.309738,0.290923,0.274457,0.261098,0.251268,0.245045,0.242175,0.000001,0.000303,0.002093,0,1,0,0,0,0,0,0,0,0,0
14618,'2018/09/27 12:09:31:731',16,0.385028,0.377358,0.36716,0.354935,0.341265,0.326784,0.312132,0.297924,0.284706,0.272937,0.262956,0.254979,0.000001,0.00038,0.002088,0,1,0,0,0,0,0,0,0,0,0
14619,'2018/09/27 12:09:31:777',16,0.440871,0.426618,0.408309,0.38736,0.365297,0.343597,0.323534,0.30607,0.291783,0.280856,0.27311,0.268085,0.000001,0.000484,0.002085,0,1,0,0,0,0,0,0,0,0,0
14620,'2018/09/27 12:09:31:824',16,0.445345,0.431026,0.412351,0.390536,0.366947,0.342975,0.319927,0.298924,0.280824,0.266183,0.255242,0.247946,0.000001,0.00039,0.002082,0,1,0,0,0,0,0,0,0,0,0
14621,'2018/09/27 12:09:31:882',16,0.460619,0.446367,0.427705,0.405789,0.381931,0.357489,0.333764,0.311898,0.292805,0.277109,0.26513,0.256884,0.000001,0.000783,0.002079,0,1,0,0,0,0,0,0,0,0,0
14622,'2018/09/27 12:09:39:231',17,0.413672,0.398196,0.379436,0.359647,0.340952,0.324987,0.312658,0.30406,0.298562,0.295028,0.292137,0.288703,0.000001,0.000249,0.002181,0,1,0,0,0,0,0,0,0,0,0
14623,'2018/09/27 12:09:39:277',17,0.383073,0.373568,0.361388,0.347473,0.332806,0.3183,0.304711,0.292591,0.282274,0.2739,0.267457,0.262834,0.000001,0.000486,0.00218,0,1,0,0,0,0,0,0,0,0,0
14624,'2018/09/27 12:09:39:324',17,0.436997,0.417972,0.393986,0.36728,0.340209,0.31496,0.293304,0.276408,0.264746,0.258107,0.255697,0.256314,0.000001,0.000305,0.002178,0,1,0,0,0,0,0,0,0,0,0
14625,'2018/09/27 12:09:39:382',17,0.460322,0.439107,0.412776,0.384079,0.355793,0.330339,0.309478,0.294132,0.28435,0.279422,0.278098,0.278873,0.000001,0.000444,0.002179,0,1,0,0,0,0,0,0,0,0,0
14626,'2018/09/27 12:09:39:429',17,0.425185,0.411875,0.394734,0.375063,0.354288,0.333816,0.314901,0.298536,0.285377,0.27571,0.269466,0.266265,0.000001,0.000659,0.002178,0,1,0,0,0,0,0,0,0,0,0
14627,'2018/09/27 12:09:39:475',17,0.426265,0.41168,0.393593,0.373932,0.354668,0.337541,0.32384,0.314238,0.308743,0.306736,0.307113,0.308489,0.000001,0.00033,0.002176,0,1,0,0,0,0,0,0,0,0,0
14628,'2018/09/27 12:09:39:533',17,0.440907,0.430882,0.417522,0.40145,0.383401,0.364175,0.344591,0.325441,0.307443,0.291206,0.277202,0.265743,0.000002,0.000356,0.002182,0,1,0,0,0,0,0,0,0,0,0
14629,'2018/09/27 12:09:39:580',17,0.376298,0.372491,0.367507,0.361648,0.355247,0.348634,0.342106,0.335895,0.330153,0.324938,0.320217,0.315875,0.000001,0.000288,0.002184,0,1,0,0,0,0,0,0,0,0,0
14630,'2018/09/27 12:09:39:626',17,0.409243,0.398189,0.38377,0.366924,0.348698,0.330155,0.312283,0.29592,0.281689,0.26997,0.26089,0.254342,0,0.000319,0.00218,0,1,0,0,0,0,0,0,0,0,0
14631,'2018/09/27 12:09:39:672',17,0.450918,0.437098,0.419018,0.397801,0.374704,0.351009,0.327918,0.306467,0.287461,0.271439,0.25867,0.249177,0.000001,0.0005,0.002181,0,1,0,0,0,0,0,0,0,0,0
14632,'2018/09/27 12:09:39:730',17,0.48663,0.46507,0.437854,0.407468,0.376512,0.347376,0.321979,0.301574,0.28668,0.277108,0.272091,0.27048,0.000002,0.000459,0.002184,0,1,0,0,0,0,0,0,0,0,0
14633,'2018/09/27 12:09:39:777',17,0.446548,0.431206,0.412224,0.391569,0.371127,0.352408,0.336344,0.323203,0.312646,0.303901,0.296008,0.288088,0.000001,0.000516,0.002184,0,1,0,0,0,0,0,0,0,0,0
14634,'2018/09/27 12:09:39:823',17,0.441857,0.426467,0.407131,0.385656,0.363876,0.343405,0.325449,0.310702,0.299332,0.291058,0.285288,0.281294,0.000001,0.000524,0.002184,0,1,0,0,0,0,0,0,0,0,0
14635,'2018/09/27 12:09:39:882',17,0.428355,0.420503,0.410011,0.397329,0.382967,0.367457,0.35132,0.335033,0.319014,0.303608,0.289093,0.275682,0.000001,0.000333,0.002182,0,1,0,0,0,0,0,0,0,0,0
14636,'2018/09/27 12:09:39:927',17,0.427103,0.412862,0.394474,0.373302,0.350846,0.328608,0.307945,0.289957,0.275399,0.264638,0.257655,0.254083,0.000001,0.000303,0.002184,0,1,0,0,0,0,0,0,0,0,0
14637,'2018/09/27 12:09:39:974',17,0.438618,0.427598,0.413031,0.395705,0.376525,0.356458,0.336456,0.317404,0.300054,0.284992,0.272603,0.263068,0.000001,0.000262,0.002188,0,1,0,0,0,0,0,0,0,0,0
14638,'2018/09/27 12:09:40:032',17,0.490431,0.464363,0.43178,0.3959,0.359998,0.326977,0.299016,0.27736,0.262276,0.253158,0.248766,0.247534,0.000001,0.000717,0.002185,0,1,0,0,0,0,0,0,0,0,0
14639,'2018/09/27 12:09:40:078',17,0.418427,0.406669,0.392202,0.376327,0.360022,0.343801,0.327772,0.311862,0.296092,0.2808,0.266688,0.254692,0.000001,0.000264,0.002181,0,1,0,0,0,0,0,0,0,0,0
14640,'2018/09/27 12:09:40:125',17,0.426398,0.411466,0.392598,0.371509,0.349994,0.329709,0.311977,0.29765,0.287049,0.279971,0.275784,0.273566,0.000001,0.000415,0.002182,0,1,0,0,0,0,0,0,0,0,0
14641,'2018/09/27 12:09:40:183',17,0.433022,0.418623,0.400017,0.37858,0.355846,0.333372,0.312594,0.294708,0.280572,0.270652,0.264997,0.26327,0.000001,0.000281,0.002178,0,1,0,0,0,0,0,0,0,0,0
14642,'2018/09/27 12:09:40:230',17,0.405937,0.39466,0.380938,0.366394,0.352577,0.340707,0.331496,0.32507,0.321002,0.318454,0.316381,0.313774,0.000001,0.000813,0.002183,0,1,0,0,0,0,0,0,0,0,0
14643,'2018/09/27 12:09:40:276',17,0.443141,0.428552,0.409504,0.387216,0.363055,0.338412,0.314594,0.292721,0.27366,0.257981,0.245954,0.237567,0.000001,0.000277,0.002182,0,1,0,0,0,0,0,0,0,0,0
14644,'2018/09/27 12:09:40:323',17,0.429264,0.415757,0.398293,0.378151,0.356764,0.335588,0.315972,0.299044,0.285624,0.276164,0.270734,0.269039,0.000001,0.000367,0.002186,0,1,0,0,0,0,0,0,0,0,0
14645,'2018/09/27 12:09:40:380',17,0.465981,0.448048,0.424991,0.398579,0.370727,0.343297,0.31791,0.295806,0.277753,0.264026,0.254446,0.248468,0.000001,0.000409,0.002184,0,1,0,0,0,0,0,0,0,0,0
14646,'2018/09/27 12:09:40:427',17,0.405906,0.391993,0.374379,0.354637,0.33442,0.315264,0.29841,0.284683,0.27443,0.26753,0.263474,0.261488,0.000001,0.000382,0.002184,0,1,0,0,0,0,0,0,0,0,0
14647,'2018/09/27 12:09:40:473',17,0.456856,0.434712,0.4065,0.374614,0.341626,0.310004,0.281855,0.25873,0.241503,0.230348,0.224804,0.223909,0,0.000262,0.002178,0,1,0,0,0,0,0,0,0,0,0
14648,'2018/09/27 12:09:40:531',17,0.409427,0.403288,0.395046,0.385031,0.373633,0.361287,0.348445,0.335553,0.323032,0.311255,0.300529,0.291086,0.000001,0.00032,0.002172,0,1,0,0,0,0,0,0,0,0,0
14649,'2018/09/27 12:09:40:578',17,0.453686,0.435372,0.412128,0.385993,0.359133,0.33359,0.311058,0.292716,0.279136,0.270274,0.26555,0.263986,0.000001,0.000543,0.002166,0,1,0,0,0,0,0,0,0,0,0
14650,'2018/09/27 12:09:40:624',17,0.412442,0.403403,0.391621,0.377863,0.362987,0.347856,0.333272,0.319907,0.308258,0.298625,0.291105,0.285614,0.000001,0.000769,0.002158,0,1,0,0,0,0,0,0,0,0,0
14651,'2018/09/27 12:09:40:683',17,0.442118,0.428593,0.410845,0.389944,0.367112,0.343629,0.320734,0.299536,0.280939,0.265585,0.253831,0.245738,0,0.000267,0.002147,0,1,0,0,0,0,0,0,0,0,0
14652,'2018/09/27 12:09:40:729',17,0.454155,0.440689,0.422951,0.401955,0.378867,0.354924,0.331345,0.309244,0.289564,0.273016,0.260048,0.250831,0.000001,0.00061,0.002142,0,1,0,0,0,0,0,0,0,0,0
14653,'2018/09/27 12:09:40:775',17,0.409183,0.394628,0.376499,0.356648,0.336963,0.319119,0.304363,0.293388,0.286291,0.282627,0.281541,0.281944,0.000001,0.00023,0.002136,0,1,0,0,0,0,0,0,0,0,0
14654,'2018/09/27 12:09:40:833',17,0.41835,0.408872,0.396409,0.381681,0.3655,0.348704,0.332094,0.316381,0.302141,0.289792,0.279587,0.271622,0.000001,0.000868,0.002136,0,1,0,0,0,0,0,0,0,0,0
14655,'2018/09/27 12:09:40:881',17,0.386762,0.37737,0.365175,0.351029,0.33589,0.32074,0.306506,0.293974,0.283741,0.276164,0.271347,0.269147,0,0.000434,0.002129,0,1,0,0,0,0,0,0,0,0,0
14656,'2018/09/27 12:09:40:926',17,0.472927,0.453041,0.427963,0.399942,0.371245,0.343868,0.319304,0.298442,0.281567,0.268478,0.258664,0.251506,0.000001,0.000486,0.002122,0,1,0,0,0,0,0,0,0,0,0
14657,'2018/09/27 12:09:40:972',17,0.411428,0.398001,0.380598,0.360448,0.338912,0.317358,0.297037,0.278982,0.263931,0.252293,0.244142,0.239254,0,0.000332,0.002106,0,1,0,0,0,0,0,0,0,0,0
14658,'2018/09/27 12:09:41:031',17,0.411317,0.401709,0.388917,0.373554,0.356344,0.338083,0.319591,0.301667,0.285046,0.270358,0.258097,0.248597,0.000001,0.000386,0.00209,0,1,0,0,0,0,0,0,0,0,0
14659,'2018/09/27 12:09:41:077',17,0.445701,0.429737,0.40936,0.386259,0.362234,0.338999,0.318003,0.300288,0.286422,0.276486,0.270133,0.266699,0.000001,0.000359,0.002072,0,1,0,0,0,0,0,0,0,0,0
14660,'2018/09/27 12:09:41:123',17,0.413688,0.4054,0.394259,0.380699,0.365238,0.348457,0.330964,0.313372,0.296267,0.280182,0.265574,0.252807,0,0.000863,0.002056,0,1,0,0,0,0,0,0,0,0,0
14661,'2018/09/27 12:09:41:181',17,0.409182,0.39608,0.379515,0.360998,0.342125,0.324394,0.309031,0.296865,0.288256,0.283094,0.280851,0.280697,0,0.000375,0.002048,0,1,0,0,0,0,0,0,0,0,0
14662,'2018/09/27 12:09:41:228',17,0.436191,0.417299,0.394326,0.370031,0.347095,0.327699,0.313218,0.30406,0.299703,0.298878,0.299879,0.300926,0.000001,0.000719,0.002044,0,1,0,0,0,0,0,0,0,0,0
14663,'2018/09/27 12:09:41:274',17,0.415859,0.399993,0.380114,0.358165,0.33615,0.315875,0.298735,0.285564,0.276584,0.27144,0.269324,0.269149,0,0.000411,0.002032,0,1,0,0,0,0,0,0,0,0,0
14664,'2018/09/27 12:09:41:332',17,0.437422,0.423459,0.40565,0.385473,0.364494,0.344191,0.325789,0.310145,0.297686,0.28841,0.281948,0.277669,0.000001,0.000261,0.002027,0,1,0,0,0,0,0,0,0,0,0
14665,'2018/09/27 12:09:41:379',17,0.429893,0.41097,0.387499,0.361957,0.336859,0.314407,0.29622,0.283155,0.27527,0.271907,0.271885,0.273753,0,0.000306,0.002023,0,1,0,0,0,0,0,0,0,0,0
14666,'2018/09/27 12:09:41:425',17,0.462475,0.444236,0.420851,0.394175,0.366214,0.338912,0.313959,0.292636,0.275721,0.263466,0.255633,0.25159,0.000001,0.0006,0.002016,0,1,0,0,0,0,0,0,0,0,0
14667,'2018/09/27 12:09:41:483',17,0.402938,0.392934,0.379884,0.364641,0.348169,0.331455,0.315433,0.300905,0.288484,0.278555,0.271256,0.26649,0,0.00046,0.002013,0,1,0,0,0,0,0,0,0,0,0
14668,'2018/09/27 12:09:41:531',17,0.447602,0.425934,0.398968,0.369495,0.340378,0.314179,0.292846,0.277501,0.268375,0.264861,0.265696,0.269213,0,0.000491,0.002008,0,1,0,0,0,0,0,0,0,0,0
14669,'2018/09/27 12:09:41:576',17,0.424716,0.415177,0.402528,0.387418,0.370599,0.352877,0.335062,0.317912,0.302091,0.288134,0.276418,0.267156,0.000001,0.000409,0.002006,0,1,0,0,0,0,0,0,0,0,0
14670,'2018/09/27 12:09:41:623',17,0.354867,0.350222,0.344066,0.33671,0.328499,0.319786,0.310903,0.302138,0.293721,0.285814,0.278512,0.271854,0.000001,0.000231,0.001997,0,1,0,0,0,0,0,0,0,0,0
14671,'2018/09/27 12:09:41:681',17,0.450825,0.432656,0.409386,0.382894,0.355225,0.328376,0.3041,0.283748,0.268162,0.257637,0.251948,0.250432,0,0.000401,0.001993,0,1,0,0,0,0,0,0,0,0,0
14672,'2018/09/27 12:09:41:727',17,0.429012,0.420585,0.409484,0.396323,0.381788,0.366578,0.351349,0.336666,0.322976,0.310591,0.299693,0.290342,0.000001,0.000521,0.001991,0,1,0,0,0,0,0,0,0,0,0
14673,'2018/09/27 12:09:41:774',17,0.424742,0.413638,0.399204,0.382429,0.364432,0.346362,0.329299,0.314172,0.301681,0.292252,0.286014,0.282807,0.000001,0.000317,0.001986,0,1,0,0,0,0,0,0,0,0,0
14674,'2018/09/27 12:09:41:832',17,0.403695,0.391637,0.37596,0.357715,0.33806,0.318149,0.299032,0.281576,0.266412,0.253925,0.244256,0.23735,0,0.000706,0.001982,0,1,0,0,0,0,0,0,0,0,0
14675,'2018/09/27 12:09:41:878',17,0.411753,0.401916,0.388981,0.373701,0.35694,0.339601,0.322561,0.306607,0.292384,0.280354,0.270777,0.263708,0.000001,0.000308,0.001972,0,1,0,0,0,0,0,0,0,0,0
14676,'2018/09/27 12:09:41:924',17,0.445323,0.435115,0.421502,0.405114,0.386696,0.367065,0.347064,0.327513,0.309164,0.292665,0.278521,0.267075,0.000001,0.000445,0.00195,0,1,0,0,0,0,0,0,0,0,0
14677,'2018/09/27 12:09:41:982',17,0.475581,0.459383,0.438235,0.413489,0.386654,0.359269,0.332764,0.308361,0.286986,0.26923,0.255341,0.245252,0.000001,0.000736,0.001924,0,1,0,0,0,0,0,0,0,0,0
14678,'2018/09/27 12:09:42:029',17,0.454567,0.434514,0.408982,0.380157,0.350393,0.321954,0.29678,0.276303,0.261333,0.252025,0.247936,0.248137,0.000001,0.000908,0.001919,0,1,0,0,0,0,0,0,0,0,0
14679,'2018/09/27 12:09:42:075',17,0.406978,0.397106,0.384622,0.370636,0.356295,0.342636,0.33046,0.32025,0.312143,0.305949,0.301219,0.297351,0.000001,0.000332,0.001913,0,1,0,0,0,0,0,0,0,0,0
14680,'2018/09/27 12:09:42:134',17,0.437176,0.419963,0.397982,0.37304,0.347066,0.321889,0.299052,0.27966,0.264306,0.253063,0.245552,0.241058,0,0.000504,0.001913,0,1,0,0,0,0,0,0,0,0,0
14681,'2018/09/27 12:09:42:180',17,0.419955,0.408379,0.393085,0.374903,0.354797,0.333792,0.312907,0.293091,0.275156,0.259741,0.247275,0.237967,0,0.00063,0.001903,0,1,0,0,0,0,0,0,0,0,0
14682,'2018/09/27 12:09:42:226',17,0.480092,0.463255,0.441245,0.415463,0.387502,0.359013,0.331579,0.306589,0.285144,0.267986,0.255462,0.24753,0.000001,0.000714,0.001894,0,1,0,0,0,0,0,0,0,0,0
14683,'2018/09/27 12:09:42:273',17,0.465489,0.445656,0.420643,0.392767,0.364457,0.337957,0.315061,0.296928,0.283993,0.275978,0.272012,0.270823,0.000001,0.000449,0.001879,0,1,0,0,0,0,0,0,0,0,0
14684,'2018/09/27 12:09:42:331',17,0.428682,0.417701,0.403514,0.387144,0.369687,0.352201,0.335595,0.320549,0.307468,0.296472,0.287432,0.280023,0.000001,0.000811,0.001867,0,1,0,0,0,0,0,0,0,0,0
14685,'2018/09/27 12:09:42:377',17,0.409645,0.40149,0.390583,0.377402,0.362512,0.346536,0.330123,0.31391,0.298492,0.284389,0.272025,0.261707,0.000001,0.000344,0.001855,0,1,0,0,0,0,0,0,0,0,0
14686,'2018/09/27 12:09:42:424',17,0.424632,0.403002,0.37594,0.346148,0.316454,0.289449,0.267187,0.250958,0.241188,0.237455,0.23863,0.243109,0,0.00028,0.001845,0,1,0,0,0,0,0,0,0,0,0
14687,'2018/09/27 12:09:42:482',17,0.434931,0.420266,0.401452,0.379991,0.357526,0.335684,0.315912,0.299348,0.286721,0.278312,0.273954,0.273087,0.000001,0.000662,0.001834,0,1,0,0,0,0,0,0,0,0,0
14688,'2018/09/27 12:09:42:528',17,0.422185,0.409992,0.394626,0.377524,0.3602,0.344053,0.33021,0.319404,0.31191,0.307554,0.30577,0.305719,0.000001,0.000331,0.001829,0,1,0,0,0,0,0,0,0,0,0
14689,'2018/09/27 12:09:42:575',17,0.419277,0.405039,0.386893,0.366373,0.345124,0.324721,0.3065,0.29143,0.280038,0.272387,0.268121,0.266554,0,0.000335,0.001821,0,1,0,0,0,0,0,0,0,0,0
14690,'2018/09/27 12:09:42:633',17,0.465329,0.447806,0.425109,0.398854,0.370829,0.342829,0.316492,0.29317,0.273823,0.258976,0.248714,0.242732,0,0.00029,0.001819,0,1,0,0,0,0,0,0,0,0,0
14691,'2018/09/27 12:09:42:680',17,0.44751,0.423346,0.393824,0.362366,0.332306,0.306399,0.286461,0.273217,0.26635,0.264721,0.266709,0.270571,0,0.000393,0.001822,0,1,0,0,0,0,0,0,0,0,0
14692,'2018/09/27 12:09:42:726',17,0.41064,0.39522,0.375765,0.354078,0.332056,0.311465,0.293737,0.279822,0.270116,0.264467,0.262256,0.262535,0.000001,0.000258,0.001822,0,1,0,0,0,0,0,0,0,0,0
14693,'2018/09/27 12:09:42:784',17,0.447313,0.430497,0.408784,0.383768,0.357191,0.330775,0.306056,0.284257,0.266202,0.252287,0.242496,0.236468,0,0.000226,0.001821,0,1,0,0,0,0,0,0,0,0,0
14694,'2018/09/27 12:09:42:831',17,0.417343,0.409954,0.400079,0.388157,0.374706,0.3603,0.34553,0.330978,0.317184,0.304618,0.293657,0.284569,0.000001,0.000304,0.001819,0,1,0,0,0,0,0,0,0,0,0
14695,'2018/09/27 12:09:42:877',17,0.428119,0.416499,0.401371,0.383751,0.364787,0.34566,0.327482,0.311211,0.297575,0.287026,0.279719,0.275518,0.000001,0.000851,0.001821,0,1,0,0,0,0,0,0,0,0,0
14696,'2018/09/27 12:09:42:923',17,0.351593,0.348121,0.343571,0.338219,0.332367,0.32632,0.320354,0.31469,0.309482,0.3048,0.300636,0.296908,0.000001,0.000544,0.001819,0,1,0,0,0,0,0,0,0,0,0
14697,'2018/09/27 12:09:42:982',17,0.416134,0.404539,0.389478,0.371995,0.353262,0.334473,0.316748,0.30103,0.288022,0.278129,0.271447,0.267774,0.000001,0.000527,0.001821,0,1,0,0,0,0,0,0,0,0,0
14698,'2018/09/27 12:09:43:027',17,0.395486,0.387133,0.376036,0.362744,0.347894,0.332171,0.316262,0.300814,0.286399,0.273479,0.262391,0.253335,0.000001,0.000422,0.00182,0,1,0,0,0,0,0,0,0,0,0
14699,'2018/09/27 12:09:43:074',17,0.420597,0.409428,0.394825,0.377718,0.359159,0.340242,0.322009,0.305377,0.291066,0.27956,0.27108,0.265586,0.000001,0.000392,0.001823,0,1,0,0,0,0,0,0,0,0,0
14700,'2018/09/27 12:09:43:132',17,0.424424,0.401326,0.372875,0.342252,0.312674,0.286949,0.267114,0.254212,0.24824,0.248255,0.252631,0.25939,0,0.000236,0.001813,0,1,0,0,0,0,0,0,0,0,0
14701,'2018/09/27 12:09:43:178',17,0.417909,0.404358,0.386614,0.365765,0.343042,0.319719,0.297023,0.276058,0.257733,0.242715,0.231393,0.223866,0,0.000218,0.001811,0,1,0,0,0,0,0,0,0,0,0
14702,'2018/09/27 12:09:43:225',17,0.425527,0.414905,0.401076,0.384954,0.367557,0.349905,0.332937,0.31743,0.303949,0.292815,0.284107,0.277688,0.000001,0.000902,0.001807,0,1,0,0,0,0,0,0,0,0,0
14703,'2018/09/27 12:09:43:283',17,0.40089,0.392187,0.380831,0.367536,0.353073,0.338189,0.323544,0.30965,0.296856,0.285338,0.275133,0.266172,0.000001,0.00032,0.001804,0,1,0,0,0,0,0,0,0,0,0
14704,'2018/09/27 12:09:43:330',17,0.444789,0.42687,0.404119,0.378524,0.352198,0.327135,0.304997,0.286947,0.273564,0.264837,0.260241,0.258869,0.000001,0.000318,0.001798,0,1,0,0,0,0,0,0,0,0,0
