@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
34945,'2018/10/03 20:32:00:359',41,0.610363,0.327798,0.074646,0.093526,0.337298,0.190812,0.077157,0.213832,0.223344,0.19579,0.21328,0.222664,0.003519,0.04446,0.068993,0,0,0,1,0,0,0,0,0,0,0
34946,'2018/10/03 20:32:00:406',41,0.607159,0.247082,0.072293,0.105754,0.309842,0.207212,0.05464,0.167796,0.257266,0.2354,0.237637,0.259512,0.00224,0.031795,0.068137,0,0,0,1,0,0,0,0,0,0,0
34947,'2018/10/03 20:32:00:452',41,0.67205,0.272237,0.109666,0.129792,0.260083,0.163451,0.072072,0.171168,0.204068,0.203006,0.246914,0.22489,0.00482,0.019438,0.068227,0,0,0,1,0,0,0,0,0,0,0
34948,'2018/10/03 20:32:00:510',41,0.616746,0.274613,0.11177,0.165206,0.303729,0.183698,0.097306,0.148161,0.147536,0.142798,0.144454,0.175752,0.003031,0.033977,0.067644,0,0,0,1,0,0,0,0,0,0,0
34949,'2018/10/03 20:32:00:557',41,0.705812,0.358124,0.128692,0.131538,0.324501,0.24459,0.129512,0.175203,0.182341,0.173844,0.203472,0.249004,0.004131,0.038016,0.067889,0,0,0,1,0,0,0,0,0,0,0
34950,'2018/10/03 20:32:00:603',41,0.604183,0.331953,0.074946,0.080599,0.32165,0.1764,0.067256,0.209577,0.19658,0.156851,0.225931,0.255799,0.003081,0.020787,0.067528,0,0,0,1,0,0,0,0,0,0,0
34951,'2018/10/03 20:32:00:661',41,0.717807,0.411329,0.14365,0.097857,0.316991,0.182172,0.026839,0.174448,0.244022,0.233598,0.257488,0.230644,0.005791,0.038163,0.067713,0,0,0,1,0,0,0,0,0,0,0
34952,'2018/10/03 20:32:00:708',41,0.722631,0.316826,0.111077,0.13494,0.308508,0.221736,0.099709,0.163247,0.198153,0.20235,0.247048,0.256434,0.00388,0.040839,0.067319,0,0,0,1,0,0,0,0,0,0,0
34953,'2018/10/03 20:32:00:754',41,0.608727,0.426143,0.145228,0.090673,0.352799,0.214775,0.088884,0.23348,0.230349,0.188411,0.228662,0.248807,0.002966,0.027717,0.066669,0,0,0,1,0,0,0,0,0,0,0
34954,'2018/10/03 20:32:00:801',41,0.708209,0.475333,0.128816,0.066373,0.314707,0.166523,0.027992,0.144416,0.175687,0.164119,0.188497,0.249482,0.007862,0.046402,0.066518,0,0,0,1,0,0,0,0,0,0,0
34955,'2018/10/03 20:32:00:859',41,0.708342,0.323364,0.137548,0.114516,0.245539,0.135869,0.027215,0.183506,0.227785,0.137886,0.197665,0.264271,0.008086,0.034073,0.066371,0,0,0,1,0,0,0,0,0,0,0
34956,'2018/10/03 20:32:00:905',41,0.583391,0.501535,0.146665,0.096191,0.390054,0.199411,0.050723,0.144159,0.148558,0.206434,0.275669,0.296948,0.004489,0.041303,0.066207,0,0,0,1,0,0,0,0,0,0,0
34957,'2018/10/03 20:32:00:952',41,0.634599,0.398044,0.134733,0.072518,0.292235,0.208427,0.061681,0.091651,0.103998,0.136524,0.21054,0.241346,0.004486,0.022852,0.065496,0,0,0,1,0,0,0,0,0,0,0
34958,'2018/10/03 20:32:01:010',41,0.717264,0.471807,0.176085,0.088985,0.236483,0.131253,0.072348,0.145015,0.163271,0.231666,0.276272,0.264162,0.006462,0.061404,0.065715,0,0,0,1,0,0,0,0,0,0,0
34959,'2018/10/03 20:32:01:056',41,0.686743,0.426609,0.176218,0.080139,0.237457,0.099992,0.007699,0.186724,0.207291,0.169654,0.253312,0.281385,0.016674,0.063571,0.066984,0,0,0,1,0,0,0,0,0,0,0
34960,'2018/10/03 20:32:01:102',41,0.73895,0.41972,0.070536,0.056847,0.25188,0.11328,0.019195,0.117193,0.190976,0.223598,0.220666,0.236667,0.010889,0.118244,0.067953,0,0,0,1,0,0,0,0,0,0,0
34961,'2018/10/03 20:32:01:160',41,0.670306,0.402556,0.091614,0.070592,0.281657,0.158091,0.083827,0.1581,0.110354,0.142171,0.206397,0.210503,0.012462,0.064491,0.069087,0,0,0,1,0,0,0,0,0,0,0
34962,'2018/10/03 20:32:01:207',41,0.685557,0.313722,0.072159,0.089732,0.196075,0.077613,0.037201,0.06823,0.098077,0.181226,0.204421,0.225848,0.013366,0.043754,0.070339,0,0,0,1,0,0,0,0,0,0,0
34963,'2018/10/03 20:32:01:253',41,0.721698,0.512641,0.078042,0.006514,0.243732,0.076128,-0.022055,0.104543,0.161609,0.212932,0.218634,0.27554,0.027435,0.114216,0.073178,0,0,0,1,0,0,0,0,0,0,0
34964,'2018/10/03 20:32:01:311',41,0.706502,0.376487,0.063239,0.087777,0.298409,0.119737,0.067733,0.195143,0.162496,0.210225,0.289275,0.265376,0.016017,0.046542,0.074333,0,0,0,1,0,0,0,0,0,0,0
34965,'2018/10/03 20:32:01:358',41,0.681551,0.393698,0.059764,0.089499,0.287105,0.116745,0.031779,0.067774,0.082525,0.163959,0.21208,0.270414,0.015199,0.065985,0.07543,0,0,0,1,0,0,0,0,0,0,0
34966,'2018/10/03 20:32:01:404',41,0.570151,0.48953,0.069779,-0.043501,0.25496,0.165444,0.109859,0.146872,0.122832,0.210448,0.250508,0.30117,0.012633,0.057574,0.076583,0,0,0,1,0,0,0,0,0,0,0
34967,'2018/10/03 20:32:01:451',41,0.658756,0.367392,0.075012,0.023073,0.247965,0.139305,0.019556,0.107614,0.171135,0.232296,0.24504,0.255599,0.012131,0.089343,0.077911,0,0,0,1,0,0,0,0,0,0,0
34968,'2018/10/03 20:32:01:509',41,0.662343,0.401776,0.045969,0.043229,0.316645,0.13821,0.038295,0.170485,0.15869,0.158205,0.191364,0.233872,0.017062,0.048895,0.079188,0,0,0,1,0,0,0,0,0,0,0
34969,'2018/10/03 20:32:01:555',41,0.492931,0.473744,0.065712,0.001547,0.353987,0.138846,0.037853,0.177019,0.133662,0.173226,0.233781,0.258601,0.010172,0.071827,0.079124,0,0,0,1,0,0,0,0,0,0,0
34970,'2018/10/03 20:32:01:602',41,0.588515,0.420099,0.072798,0.045598,0.310561,0.14278,0.032737,0.118694,0.153225,0.209806,0.248968,0.291276,0.025873,0.050703,0.081201,0,0,0,1,0,0,0,0,0,0,0
34971,'2018/10/03 20:32:01:660',41,0.605072,0.460835,0.107209,0.007798,0.287184,0.16498,0.086254,0.197304,0.147565,0.184724,0.273732,0.276777,0.009238,0.037166,0.080699,0,0,0,1,0,0,0,0,0,0,0
34972,'2018/10/03 20:32:01:706',41,0.550434,0.449849,0.030298,-0.00119,0.33535,0.131413,0.060697,0.202735,0.154298,0.185557,0.266761,0.317444,0.008723,0.035614,0.081352,0,0,0,1,0,0,0,0,0,0,0
34973,'2018/10/03 20:32:01:753',41,0.564455,0.391418,0.139736,0.074099,0.279501,0.137027,0.058677,0.170052,0.143789,0.177404,0.256775,0.272492,0.008608,0.072672,0.082041,0,0,0,1,0,0,0,0,0,0,0
34974,'2018/10/03 20:32:01:811',41,0.502265,0.423409,0.124704,0.091622,0.353245,0.188718,0.100791,0.17174,0.178305,0.229654,0.239338,0.27808,0.008948,0.033538,0.082919,0,0,0,1,0,0,0,0,0,0,0
34975,'2018/10/03 20:32:01:857',41,0.48747,0.490164,0.09823,-0.014504,0.325778,0.173365,0.05077,0.143822,0.120039,0.129843,0.20633,0.327563,0.007576,0.062286,0.083845,0,0,0,1,0,0,0,0,0,0,0
34976,'2018/10/03 20:32:01:903',41,0.482438,0.384374,0.011694,0.006673,0.285538,0.078784,0.022429,0.107511,0.089123,0.158413,0.179041,0.266448,0.011559,0.044813,0.084858,0,0,0,1,0,0,0,0,0,0,0
34977,'2018/10/03 20:32:01:950',41,0.528219,0.44709,0.062481,0.013347,0.338254,0.20121,0.114431,0.150773,0.104377,0.176036,0.237843,0.303175,0.008128,0.025862,0.084812,0,0,0,1,0,0,0,0,0,0,0
34978,'2018/10/03 20:32:02:008',41,0.589688,0.278433,0.115067,0.119032,0.290214,0.167114,0.064974,0.192337,0.246902,0.236459,0.242979,0.254504,0.004583,0.018484,0.084292,0,0,0,1,0,0,0,0,0,0,0
34979,'2018/10/03 20:32:02:054',41,0.480679,0.363712,0.035833,-0.005621,0.318271,0.184727,0.098809,0.19838,0.156733,0.190779,0.250868,0.273029,0.004825,0.032376,0.083236,0,0,0,1,0,0,0,0,0,0,0
34980,'2018/10/03 20:32:02:101',41,0.621944,0.303715,0.049443,0.060303,0.307524,0.176476,0.044071,0.112149,0.09639,0.136954,0.246908,0.292094,0.008422,0.058311,0.083649,0,0,0,1,0,0,0,0,0,0,0
34981,'2018/10/03 20:32:02:159',41,0.616757,0.29908,0.054739,0.073617,0.295633,0.191166,0.108896,0.151371,0.103825,0.154153,0.26265,0.26773,0.007776,0.027332,0.084187,0,0,0,1,0,0,0,0,0,0,0
34982,'2018/10/03 20:32:02:205',41,0.481895,0.395539,0.057401,0.068488,0.381849,0.18217,0.118905,0.229659,0.164732,0.160471,0.187928,0.248014,0.003744,0.024176,0.083985,0,0,0,1,0,0,0,0,0,0,0
34983,'2018/10/03 20:32:02:252',41,0.600937,0.259021,0.063165,0.115299,0.245832,0.09669,0.070527,0.133245,0.135113,0.21716,0.259464,0.29148,0.004799,0.027154,0.084167,0,0,0,1,0,0,0,0,0,0,0
34984,'2018/10/03 20:32:02:310',41,0.61869,0.336858,0.0467,0.050071,0.265471,0.125837,0.057272,0.150602,0.184648,0.240754,0.253641,0.263485,0.011987,0.064056,0.085429,0,0,0,1,0,0,0,0,0,0,0
34985,'2018/10/03 20:32:02:356',41,0.540707,0.406222,0.018082,0.034233,0.366171,0.156422,0.080431,0.207416,0.178821,0.211123,0.240602,0.288648,0.006926,0.025291,0.085778,0,0,0,1,0,0,0,0,0,0,0
34986,'2018/10/03 20:32:02:403',41,0.580677,0.394297,0.041622,0.046547,0.320571,0.150011,0.129612,0.237246,0.154114,0.177832,0.23194,0.272755,0.008532,0.06366,0.087067,0,0,0,1,0,0,0,0,0,0,0
34987,'2018/10/03 20:32:02:461',41,0.51822,0.319854,0.088334,0.118463,0.308799,0.124346,0.112593,0.238229,0.203049,0.237787,0.289759,0.332958,0.012612,0.031739,0.087715,0,0,0,1,0,0,0,0,0,0,0
34988,'2018/10/03 20:32:02:507',41,0.520443,0.545747,0.110784,0.024701,0.389581,0.197216,0.076063,0.177999,0.173137,0.181662,0.178363,0.283661,0.006823,0.025313,0.088095,0,0,0,1,0,0,0,0,0,0,0
34989,'2018/10/03 20:32:02:554',41,0.470371,0.336634,0.039733,0.111751,0.381905,0.151768,0.101974,0.208319,0.208105,0.268191,0.229103,0.242198,0.004384,0.031798,0.088155,0,0,0,1,0,0,0,0,0,0,0
34990,'2018/10/03 20:32:02:600',41,0.519536,0.258271,0.063562,0.154636,0.365195,0.173639,0.109413,0.196715,0.17517,0.208988,0.223342,0.244029,0.005335,0.029622,0.088534,0,0,0,1,0,0,0,0,0,0,0
34991,'2018/10/03 20:32:02:658',41,0.545666,0.216054,0.052685,0.076299,0.289354,0.202602,0.0709,0.148969,0.214234,0.190857,0.212643,0.321369,0.00864,0.035499,0.089041,0,0,0,1,0,0,0,0,0,0,0
34992,'2018/10/03 20:32:02:705',41,0.506551,0.278598,0.060645,0.003747,0.239914,0.147352,0.063478,0.225628,0.2101,0.152713,0.250487,0.292087,0.004263,0.050734,0.089004,0,0,0,1,0,0,0,0,0,0,0
34993,'2018/10/03 20:32:02:751',41,0.445893,0.458146,0.123018,0.063767,0.355047,0.111607,0.042978,0.241602,0.205944,0.19293,0.217086,0.245654,0.011257,0.070423,0.090418,0,0,0,1,0,0,0,0,0,0,0
34994,'2018/10/03 20:32:02:809',41,0.56018,0.278711,0.119433,0.147811,0.326311,0.149664,0.039937,0.155623,0.157217,0.17531,0.264121,0.316195,0.008163,0.080982,0.090432,0,0,0,1,0,0,0,0,0,0,0
34995,'2018/10/03 20:32:02:856',41,0.459191,0.315647,0.11326,0.107146,0.35029,0.208986,0.15029,0.260706,0.186669,0.168375,0.23169,0.239417,0.010302,0.035576,0.090457,0,0,0,1,0,0,0,0,0,0,0
34996,'2018/10/03 20:32:02:902',41,0.509367,0.393237,-0.012255,0.075199,0.428136,0.153525,0.077725,0.220321,0.196279,0.215394,0.232169,0.28051,0.012609,0.048842,0.091444,0,0,0,1,0,0,0,0,0,0,0
34997,'2018/10/03 20:32:02:960',41,0.477689,0.477485,0.107207,0.088716,0.423813,0.169094,0.07276,0.198522,0.156634,0.202504,0.21955,0.245961,0.012474,0.078325,0.092666,0,0,0,1,0,0,0,0,0,0,0
34998,'2018/10/03 20:32:03:007',41,0.539495,0.370781,0.121102,0.109046,0.363894,0.195666,0.070738,0.166727,0.174625,0.187256,0.198205,0.234395,0.010045,0.033777,0.093133,0,0,0,1,0,0,0,0,0,0,0
34999,'2018/10/03 20:32:03:053',41,0.354624,0.450755,0.00187,0.000848,0.335457,0.091007,0.073239,0.184893,0.148132,0.160073,0.133549,0.244127,0.013878,0.071317,0.092805,0,0,0,1,0,0,0,0,0,0,0
35000,'2018/10/03 20:32:03:111',41,0.378405,0.49963,0.106781,0.063355,0.346183,0.072586,0.028214,0.13361,0.117643,0.188219,0.166798,0.214125,0.021181,0.057682,0.093892,0,0,0,1,0,0,0,0,0,0,0
35001,'2018/10/03 20:32:03:157',41,0.419443,0.473654,0.090566,0.063817,0.367633,0.08835,0.031706,0.187056,0.201834,0.226894,0.154244,0.202435,0.015946,0.088802,0.094399,0,0,0,1,0,0,0,0,0,0,0
35002,'2018/10/03 20:32:03:204',41,0.391264,0.521722,0.043926,0.045206,0.367168,0.13717,0.075028,0.191533,0.163365,0.220973,0.214041,0.235701,0.017448,0.034136,0.094642,0,0,0,1,0,0,0,0,0,0,0
35003,'2018/10/03 20:32:03:250',41,0.418343,0.418239,0.046615,0.091543,0.37042,0.137009,0.14461,0.20662,0.162939,0.259995,0.234657,0.235432,0.014203,0.097588,0.093003,0,0,0,1,0,0,0,0,0,0,0
35004,'2018/10/03 20:32:03:308',41,0.424596,0.475082,0.059547,0.021881,0.342093,0.08568,0.069138,0.184397,0.124485,0.204038,0.22041,0.256604,0.026733,0.054147,0.094171,0,0,0,1,0,0,0,0,0,0,0
35005,'2018/10/03 20:32:03:355',41,0.317923,0.452712,-0.055113,-0.005375,0.391832,0.192049,0.140018,0.241359,0.219382,0.229875,0.185916,0.189182,0.014206,0.055326,0.093883,0,0,0,1,0,0,0,0,0,0,0
35006,'2018/10/03 20:32:03:401',41,0.311255,0.477013,-0.024508,0.02856,0.326813,0.140463,0.102307,0.149181,0.151447,0.159603,0.149477,0.261025,0.018674,0.152899,0.094855,0,0,0,1,0,0,0,0,0,0,0
35007,'2018/10/03 20:32:03:459',41,0.317211,0.421069,-0.077381,0.038636,0.287238,0.105128,0.021541,0.169691,0.131319,0.141928,0.1586,0.181251,0.033353,0.129728,0.096609,0,0,0,1,0,0,0,0,0,0,0
35008,'2018/10/03 20:32:03:506',41,0.366154,0.519847,0.024208,0.098525,0.366289,0.085951,0.026239,0.156041,0.153525,0.233624,0.184,0.265825,0.062193,0.102492,0.09973,0,0,0,1,0,0,0,0,0,0,0
35009,'2018/10/03 20:32:03:552',41,0.282013,0.502067,0.009422,0.106956,0.256388,0.0288,0.058741,0.165393,0.178646,0.20438,0.209754,0.238632,0.038771,0.087829,0.101996,0,0,0,1,0,0,0,0,0,0,0
35010,'2018/10/03 20:32:03:610',41,0.265321,0.373877,0.05257,0.094002,0.300835,0.018918,0.114626,0.210432,0.155309,0.212845,0.166025,0.219947,0.018763,0.073946,0.10124,0,0,0,1,0,0,0,0,0,0,0
35011,'2018/10/03 20:32:03:657',41,0.256369,0.288285,0.029759,0.094313,0.331519,0.048633,0.080969,0.206426,0.131324,0.167028,0.195744,0.229288,0.02871,0.197204,0.103884,0,0,0,1,0,0,0,0,0,0,0
35012,'2018/10/03 20:32:03:703',41,0.265926,0.404509,0.067347,0.078344,0.277518,0.006903,0.059933,0.181464,0.13402,0.153449,0.179761,0.274663,0.059511,0.103451,0.107031,0,0,0,1,0,0,0,0,0,0,0
35013,'2018/10/03 20:32:03:761',41,0.224868,0.414205,0.007593,0.049803,0.318142,0.0758,0.059989,0.217656,0.145718,0.200881,0.231196,0.282942,0.04129,0.14515,0.109751,0,0,0,1,0,0,0,0,0,0,0
35014,'2018/10/03 20:32:03:807',41,0.125989,0.387611,-0.003801,0.108922,0.333395,0.038231,0.085684,0.201219,0.118455,0.135987,0.173403,0.242979,0.050178,0.075119,0.11258,0,0,0,1,0,0,0,0,0,0,0
35015,'2018/10/03 20:32:03:854',41,0.133886,0.327423,-0.022538,0.070575,0.278536,0.041841,0.083507,0.179193,0.056818,0.186881,0.270858,0.288314,0.053239,0.06285,0.116197,0,0,0,1,0,0,0,0,0,0,0
35016,'2018/10/03 20:32:03:900',41,0.132399,0.331974,0.112427,0.159764,0.238203,-0.013938,0.068547,0.149005,0.116269,0.159988,0.20389,0.272421,0.040526,0.074417,0.118425,0,0,0,1,0,0,0,0,0,0,0
35017,'2018/10/03 20:32:03:958',41,0.112951,0.355702,0.092312,0.170062,0.345951,0.095278,0.078461,0.213299,0.141087,0.135268,0.218115,0.287908,0.028228,0.045429,0.12049,0,0,0,1,0,0,0,0,0,0,0
35018,'2018/10/03 20:32:04:005',41,0.1095,0.418269,0.060791,0.112983,0.247362,0.048542,0.11747,0.23875,0.09353,0.148171,0.237329,0.276953,0.015902,0.057645,0.121661,0,0,0,1,0,0,0,0,0,0,0
35019,'2018/10/03 20:32:04:051',41,0.011085,0.281259,0.054277,0.155793,0.353593,0.057275,0.119036,0.227276,0.15473,0.220634,0.297747,0.319325,0.012464,0.02739,0.122481,0,0,0,1,0,0,0,0,0,0,0
35020,'2018/10/03 20:32:04:109',41,0.066362,0.279086,0.122487,0.194169,0.389775,0.068705,0.139254,0.222237,0.126785,0.217282,0.235385,0.302532,0.015226,0.059903,0.123233,0,0,0,1,0,0,0,0,0,0,0
35021,'2018/10/03 20:32:04:156',41,0.12052,0.204938,0.098854,0.080885,0.188151,-0.041575,0.065077,0.204534,0.139482,0.220873,0.283014,0.309528,0.04306,0.07695,0.126168,0,0,0,1,0,0,0,0,0,0,0
35022,'2018/10/03 20:32:04:202',41,0.016666,0.23916,0.109051,0.054722,0.224911,-0.00724,0.033182,0.139551,0.102398,0.187133,0.254999,0.320473,0.031067,0.067584,0.128843,0,0,0,1,0,0,0,0,0,0,0
35023,'2018/10/03 20:32:04:260',41,0.053281,0.272739,0.138511,0.142081,0.27906,0.010774,0.131795,0.279708,0.182417,0.220633,0.264792,0.302645,0.016061,0.075523,0.130066,0,0,0,1,0,0,0,0,0,0,0
35024,'2018/10/03 20:32:04:307',41,0.062231,0.160669,0.133828,0.180042,0.327696,0.097312,0.151447,0.221003,0.12088,0.181365,0.212212,0.2742,0.015872,0.051635,0.130339,0,0,0,1,0,0,0,0,0,0,0
35025,'2018/10/03 20:32:04:353',41,0.09416,0.292242,0.155133,0.12761,0.257991,-0.017629,0.104775,0.215004,0.053139,0.149326,0.253491,0.264521,0.026149,0.053887,0.132633,0,0,0,1,0,0,0,0,0,0,0
35026,'2018/10/03 20:32:04:411',41,0.141037,0.358949,0.015065,0.128619,0.274587,-0.018242,0.004253,0.176464,0.121915,0.143545,0.223857,0.266087,0.043612,0.124661,0.135706,0,0,0,1,0,0,0,0,0,0,0
35027,'2018/10/03 20:32:04:458',41,0.119172,0.33118,0.02184,0.104428,0.283442,-0.014405,0.101179,0.125507,0.038039,0.170376,0.219208,0.27075,0.042837,0.110514,0.138055,0,0,0,1,0,0,0,0,0,0,0
35028,'2018/10/03 20:32:04:504',41,0.163403,0.316604,0.065583,0.107144,0.247386,-0.018228,0.020532,0.137481,0.073413,0.105627,0.211019,0.24417,0.047351,0.118125,0.141613,0,0,0,1,0,0,0,0,0,0,0
35029,'2018/10/03 20:32:04:551',41,0.149119,0.317548,0.094178,0.12599,0.274046,0.063866,0.130567,0.165785,0.062195,0.147156,0.138707,0.236604,0.040177,0.069393,0.144472,0,0,0,1,0,0,0,0,0,0,0
35030,'2018/10/03 20:32:04:609',41,0.182829,0.323261,0.149949,0.160133,0.298675,-0.005476,0.05314,0.170562,0.10603,0.166177,0.208104,0.233875,0.029224,0.080791,0.14651,0,0,0,1,0,0,0,0,0,0,0
35031,'2018/10/03 20:32:04:655',41,0.160559,0.346477,0.165683,0.199028,0.333453,0.052172,0.07944,0.155058,0.112611,0.142876,0.181054,0.257036,0.023742,0.074483,0.147854,0,0,0,1,0,0,0,0,0,0,0
35032,'2018/10/03 20:32:04:701',41,0.148461,0.292885,0.185943,0.191185,0.287711,0.026523,0.065987,0.159399,0.096637,0.187579,0.241145,0.212137,0.018315,0.06429,0.149234,0,0,0,1,0,0,0,0,0,0,0
35033,'2018/10/03 20:32:04:759',41,0.120873,0.348396,0.177904,0.187546,0.243824,0.02418,0.072579,0.09446,0.115943,0.191396,0.208639,0.258117,0.014517,0.096761,0.149229,0,0,0,1,0,0,0,0,0,0,0
35034,'2018/10/03 20:32:04:806',41,0.14671,0.343929,0.141135,0.122664,0.234999,-0.007577,0.078013,0.174139,0.109505,0.169534,0.23636,0.246754,0.02465,0.074584,0.150714,0,0,0,1,0,0,0,0,0,0,0
35035,'2018/10/03 20:32:04:852',41,0.16035,0.366186,0.120502,0.182954,0.266144,0.014301,0.062953,0.192089,0.168693,0.193372,0.278315,0.27092,0.03701,0.103775,0.153169,0,0,0,1,0,0,0,0,0,0,0
35036,'2018/10/03 20:32:04:911',41,0.233573,0.324452,0.107467,0.148891,0.19726,0.057466,0.149098,0.232605,0.150349,0.15015,0.198286,0.228485,0.025961,0.083542,0.154255,0,0,0,1,0,0,0,0,0,0,0
35037,'2018/10/03 20:32:04:957',41,0.137115,0.226855,0.136126,0.199148,0.304028,0.03173,0.099009,0.179797,0.125554,0.182393,0.209599,0.276072,0.015779,0.039462,0.154245,0,0,0,1,0,0,0,0,0,0,0
35038,'2018/10/03 20:32:05:004',41,0.206634,0.317299,0.135837,0.119681,0.295902,0.070651,0.145128,0.225468,0.105394,0.1756,0.224674,0.270785,0.020965,0.1431,0.155448,0,0,0,1,0,0,0,0,0,0,0
35039,'2018/10/03 20:32:05:062',41,0.246865,0.370973,0.075975,0.151737,0.329583,0.03671,0.111332,0.213566,0.127899,0.140586,0.203639,0.31251,0.030459,0.12765,0.156875,0,0,0,1,0,0,0,0,0,0,0
35040,'2018/10/03 20:32:05:108',41,0.163258,0.327733,0.077305,0.168005,0.345596,0.049241,0.100596,0.201258,0.123075,0.199964,0.262092,0.273207,0.041696,0.092307,0.158167,0,0,0,1,0,0,0,0,0,0,0
35041,'2018/10/03 20:32:05:154',41,0.206348,0.422255,0.08683,0.142394,0.323111,0.053923,0.051261,0.157,0.074091,0.170739,0.250396,0.322869,0.044931,0.174647,0.160351,0,0,0,1,0,0,0,0,0,0,0
35042,'2018/10/03 20:32:05:201',41,0.244839,0.477865,0.090524,0.199326,0.347522,0.007159,0.008289,0.123666,0.057257,0.216524,0.235076,0.278168,0.070384,0.215916,0.164265,0,0,0,1,0,0,0,0,0,0,0
35043,'2018/10/03 20:32:05:259',41,0.270279,0.424984,0.067971,0.186492,0.241096,0.049552,0.054061,0.210651,0.159639,0.181667,0.161428,0.252262,0.067233,0.146173,0.167886,0,0,0,1,0,0,0,0,0,0,0
35044,'2018/10/03 20:32:05:305',41,0.197813,0.48722,0.041932,0.172833,0.263937,0.042306,0.049802,0.100332,0.06231,0.166897,0.193637,0.246372,0.080754,0.125603,0.171118,0,0,0,1,0,0,0,0,0,0,0
35045,'2018/10/03 20:32:05:352',41,0.216811,0.487055,0.102244,0.176675,0.306065,0.038071,-0.02677,0.105345,0.106676,0.21371,0.22244,0.224251,0.084766,0.184853,0.174881,0,0,0,1,0,0,0,0,0,0,0
35046,'2018/10/03 20:32:05:410',41,0.191812,0.454614,0.033513,0.145677,0.252462,0.086114,0.094012,0.163964,0.103712,0.168257,0.175693,0.260633,0.062091,0.256576,0.176931,0,0,0,1,0,0,0,0,0,0,0
35047,'2018/10/03 20:32:05:456',41,0.197804,0.494019,0.023793,0.150584,0.288733,0.072569,0.018556,0.132421,0.084055,0.160352,0.173936,0.25601,0.053751,0.069827,0.176955,0,0,0,1,0,0,0,0,0,0,0
35048,'2018/10/03 20:32:05:503',41,0.195064,0.414289,0.040887,0.144097,0.306174,0.024347,0.11048,0.171626,0.102194,0.13208,0.159703,0.283655,0.039083,0.063314,0.175519,0,0,0,1,0,0,0,0,0,0,0
35049,'2018/10/03 20:32:05:561',41,0.150197,0.476843,0.069281,0.171174,0.296848,0.005721,0.008288,0.152612,0.101816,0.210149,0.183321,0.282997,0.03896,0.124925,0.175469,0,0,0,1,0,0,0,0,0,0,0
35050,'2018/10/03 20:32:05:607',41,0.141988,0.388831,0.000856,0.151496,0.280955,0.105559,-0.002681,0.179594,0.049144,0.192923,0.233558,0.295878,0.039697,0.154855,0.177242,0,0,0,1,0,0,0,0,0,0,0
35051,'2018/10/03 20:32:05:653',41,0.129871,0.43611,0.051958,0.178005,0.271388,0.042218,0.045387,0.231742,0.183689,0.192804,0.207601,0.322196,0.050339,0.120602,0.177954,0,0,0,1,0,0,0,0,0,0,0
35052,'2018/10/03 20:32:05:700',41,0.090874,0.387139,0.059669,0.134127,0.269177,0.086656,0.117016,0.222009,0.15423,0.219661,0.230577,0.291463,0.039308,0.112516,0.177128,0,0,0,1,0,0,0,0,0,0,0
35053,'2018/10/03 20:32:05:758',41,0.154074,0.371752,0.05381,0.179517,0.300641,0.020759,0.06278,0.248903,0.151149,0.24548,0.232538,0.332479,0.050136,0.155623,0.177654,0,0,0,1,0,0,0,0,0,0,0
35054,'2018/10/03 20:32:05:804',41,0.110318,0.340696,-0.005713,0.112317,0.248225,0.035538,0.081043,0.19118,0.13045,0.115841,0.164684,0.326255,0.045675,0.126268,0.177194,0,0,0,1,0,0,0,0,0,0,0
35055,'2018/10/03 20:32:05:851',41,0.000716,0.308147,0.067067,0.175192,0.301482,0.04926,0.092519,0.135447,0.100188,0.220977,0.299308,0.336317,0.061166,0.090854,0.17629,0,0,0,1,0,0,0,0,0,0,0
35056,'2018/10/03 20:32:05:909',41,0.010933,0.386343,0.086075,0.143999,0.310335,0.075786,0.179138,0.310416,0.191092,0.205513,0.239287,0.2729,0.024266,0.055025,0.174561,0,0,0,1,0,0,0,0,0,0,0
35057,'2018/10/03 20:32:05:955',41,0.044457,0.327166,0.114791,0.149405,0.330883,0.058039,0.190023,0.241527,0.092334,0.176125,0.195854,0.283475,0.033158,0.142207,0.175336,0,0,0,1,0,0,0,0,0,0,0
35058,'2018/10/03 20:32:06:002',41,0.128496,0.435828,0.064738,0.167055,0.23473,0.055484,-0.029429,0.225127,0.127104,0.22867,0.22976,0.267299,0.058764,0.07159,0.178013,0,0,0,1,0,0,0,0,0,0,0
